symbol,pattern,entry_date,exit_date,pnl_pct,pnl_dollars,capital_after,shares,entry_price
ORLY,Falling Wedge,2021-12-07 05:00:00+00:00,2021-12-08 05:00:00+00:00,4.587105676275988,9.558250664813492,1051.4189946027311,4.814791653267759,43.27750062583977
ES,Falling Wedge,2021-12-07 05:00:00+00:00,2021-12-09 05:00:00+00:00,3.3156441272630968,6.908878914127436,1058.3278735168585,2.9704359873791732,70.14867503387308
LHX,Falling Wedge,2021-12-07 05:00:00+00:00,2021-12-16 05:00:00+00:00,-1.130569035248644,-2.355790992274652,1055.9720825245838,1.078385122873387,193.2260974005003
IBM,Falling Wedge,2021-12-07 05:00:00+00:00,2021-12-09 05:00:00+00:00,7.241875304844939,15.090051185222764,1071.0621337098066,2.165029946724894,96.24446493351944
HSY,Inverse Head & Shoulders,2021-12-07 05:00:00+00:00,2021-12-10 05:00:00+00:00,3.183702238910105,6.6339487662153935,1077.696082476022,1.3131858837059316,158.67681138906104
CCL,Falling Wedge,2021-12-21 05:00:00+00:00,2021-12-22 05:00:00+00:00,14.226708480562593,30.66413599206141,1108.3602184680833,12.078978455366526,17.844159362619216
BKNG,Falling Wedge,2021-12-21 05:00:00+00:00,2021-12-22 05:00:00+00:00,8.094421702976973,17.44665311841435,1125.8068715864977,2.5170023619311963,85.63329925913526
BR,Falling Wedge,2021-12-21 05:00:00+00:00,2021-12-22 05:00:00+00:00,3.665079372657715,7.899683363753791,1133.7065549502515,1.3702649333240808,157.2974767531523
CPAY,Falling Wedge,2021-12-21 05:00:00+00:00,2021-12-28 05:00:00+00:00,9.706291211623393,20.920864028275943,1154.6274189785274,1.0442836138855438,206.39911766232888
CHD,Double Bottom,2021-12-21 05:00:00+00:00,2021-12-22 05:00:00+00:00,3.9867858944260686,8.593087080187274,1163.2205060587148,2.4080229506841357,89.50878829205853
ADM,Double Top Breakout,2022-01-04 05:00:00+00:00,2022-01-05 05:00:00+00:00,3.6220176349385467,8.426410372533612,1171.6469164312484,3.9824934668046303,58.41669375001032
APP,Falling Wedge,2022-01-04 05:00:00+00:00,2022-01-05 05:00:00+00:00,-8.199999999999989,-19.0768162993629,1152.5701001318855,2.5363491451148303,91.7240048200108
ABNB,Falling Wedge,2022-01-04 05:00:00+00:00,2022-01-06 05:00:00+00:00,-2.867216697513971,-6.670410515724396,1145.8996896161611,1.416121500107613,164.28258535306753
AKAM,Ascending Triangle,2022-01-04 05:00:00+00:00,2022-01-10 05:00:00+00:00,-3.594836379081396,-8.36317478414668,1137.5365148320145,2.0377882831523855,114.16500091552734
AMZN,Falling Wedge,2022-01-04 05:00:00+00:00,2022-01-10 05:00:00+00:00,-4.475071084279172,-10.410988902607878,1127.1255259294066,1.384529375775255,168.03117743997012
DELL,Double Top Breakout,2022-01-18 05:00:00+00:00,2022-01-21 05:00:00+00:00,-4.107281369421972,-9.258843347299587,1117.8666825821072,4.231445071989094,53.27378740613423
KIM,Inverse Head & Shoulders,2022-01-18 05:00:00+00:00,2022-01-24 05:00:00+00:00,-4.605079762533919,-10.38100589858582,1107.4856766835214,11.390127588778238,19.791271294271915
BSX,Falling Wedge,2022-01-18 05:00:00+00:00,2022-01-24 05:00:00+00:00,-2.881951664500374,-6.496642571106225,1100.9890341124153,5.163742844149196,43.655370143248
CF,Inverse Head & Shoulders,2022-01-18 05:00:00+00:00,2022-01-25 05:00:00+00:00,7.546055570479539,17.01070370713856,1117.999737819554,3.8263332788440816,58.91413234499564
COIN,Falling Wedge,2022-01-18 05:00:00+00:00,2022-01-21 05:00:00+00:00,-7.16388783424788,-16.149201685751837,1101.850536133802,1.0005955516835292,225.29093279157345
CTAS,Falling Wedge,2022-02-01 05:00:00+00:00,2022-02-14 05:00:00+00:00,-3.853367948232936,-8.49167107936254,1093.3588650544395,2.3888758027558166,92.24845719168012
DUK,Falling Wedge,2022-02-01 05:00:00+00:00,2022-02-10 05:00:00+00:00,-2.8685857647896613,-6.321505525758563,1087.037359528681,2.5359270669096072,86.89922912306511
J,Falling Wedge,2022-02-01 05:00:00+00:00,2022-02-08 05:00:00+00:00,-2.7243286429717957,-6.003605951726294,1081.0337535769547,2.1646299545323604,101.80497907521956
CNP,Falling Wedge,2022-02-01 05:00:00+00:00,2022-02-14 05:00:00+00:00,-2.9328406874970643,-6.463104167827336,1074.5706494091273,8.980983931903712,24.53741248149057
TRGP,Inverse Head & Shoulders,2022-02-01 05:00:00+00:00,2022-02-02 05:00:00+00:00,7.613061974508385,16.776912836463854,1091.3475622455912,4.335604175745752,50.82800419363821
C,Falling Wedge,2022-02-15 05:00:00+00:00,2022-02-24 05:00:00+00:00,-3.912939402614049,-8.540753756515125,1082.806808489076,4.005744825375368,54.489120491758925
ALB,Falling Wedge,2022-02-15 05:00:00+00:00,2022-02-17 05:00:00+00:00,-8.200000000000001,-17.898100020827698,1064.9087084682483,1.0439157353088564,209.08729034967587
CF,Falling Wedge,2022-02-15 05:00:00+00:00,2022-02-16 05:00:00+00:00,-0.478845297994635,-1.0451732973184173,1063.86353517093,3.452724569260932,63.216601287093
CMG,Falling Wedge,2022-02-15 05:00:00+00:00,2022-02-24 05:00:00+00:00,-8.200000000000001,-17.898100020827698,1045.9654351501022,7.10357441659511,30.726715826219127
CTSH,Falling Wedge,2022-02-15 05:00:00+00:00,2022-02-24 05:00:00+00:00,-0.7842216644666726,-1.7117168035517665,1044.2537183465504,2.7998143925686114,77.95856504933279
CPRT,Falling Wedge,2022-03-01 05:00:00+00:00,2022-03-07 05:00:00+00:00,-4.63446034392424,-9.679104893345041,1034.5746134532053,6.916361495327111,30.19662055119813
CIEN,Falling Wedge,2022-03-01 05:00:00+00:00,2022-03-07 05:00:00+00:00,-3.3585080050774723,-7.014268944797611,1027.5603445084078,3.1329558486874745,66.6625237495148
CVNA,Channel Breakout,2022-03-01 05:00:00+00:00,2022-03-03 05:00:00+00:00,-8.199999999999996,-17.125760980883417,1010.4345835275243,7.372429817203384,28.32861740941392
AJG,Falling Wedge,2022-03-01 05:00:00+00:00,2022-03-08 05:00:00+00:00,-2.6321699842573643,-5.497306586761868,1004.9372769407624,1.4037541700179437,148.78014123131004
AXON,Channel Breakout,2022-03-01 05:00:00+00:00,2022-03-07 05:00:00+00:00,-8.199999999999994,-17.125760980883413,987.811515959879,1.5122362786008559,138.10721685803094
GM,Falling Wedge,2022-03-15 04:00:00+00:00,2022-03-16 04:00:00+00:00,9.70956483852575,19.18243992490972,1006.9939558847888,5.274166755638669,37.45848630606148
FDX,Falling Wedge,2022-03-15 04:00:00+00:00,2022-03-17 04:00:00+00:00,9.421155916455225,18.612652615856035,1025.6066085006448,1.2855518753729476,153.67898174833402
FIS,Falling Wedge,2022-03-15 04:00:00+00:00,2022-03-16 04:00:00+00:00,10.032330188563183,19.820102584349307,1045.4267110849942,2.6894835640773347,73.45733799260168
GE,Falling Wedge,2022-03-15 04:00:00+00:00,2022-03-17 04:00:00+00:00,6.94266295416465,13.716084835103748,1059.142795920098,3.6355323459553364,54.34205623607534
ED,Double Bottom,2022-03-15 04:00:00+00:00,2022-03-24 04:00:00+00:00,4.1116185839811825,8.123008372982525,1067.2658042930805,2.6522506343469217,74.48854969946031
CHRW,Inverse Head & Shoulders,2022-03-29 04:00:00+00:00,2022-04-01 04:00:00+00:00,-5.407585878734665,-11.542662984303313,1055.7231413087773,2.149387247649433,99.30884306308609
BNY,Falling Wedge,2022-03-29 04:00:00+00:00,2022-04-07 04:00:00+00:00,-5.93103970027475,-12.659991712015845,1043.0631495967614,4.828834300062707,44.20386942162091
ADP,Falling Wedge,2022-03-29 04:00:00+00:00,2022-03-30 04:00:00+00:00,10.023631823727852,21.395758960577247,1064.4589085573386,1.1579434107045934,184.338162716201
T,Falling Wedge,2022-03-29 04:00:00+00:00,2022-03-30 04:00:00+00:00,3.22863514809661,6.891623776204474,1071.350532333543,15.568449443807308,13.710624274373178
AEE,Double Top Breakout,2022-03-29 04:00:00+00:00,2022-03-30 04:00:00+00:00,3.9787388396164562,8.49274381547075,1079.8432761490137,2.735005687025782,78.04486910984764
TGT,Ascending Triangle,2022-04-12 04:00:00+00:00,2022-04-21 04:00:00+00:00,9.594610011536808,20.721350216460067,1100.5646263654737,1.0943996655623465,197.3398403030664
DOC,Falling Wedge,2022-04-12 04:00:00+00:00,2022-04-21 04:00:00+00:00,3.501324876097546,7.561764250134428,1108.1263906156082,8.201475216145202,26.33290347627372
AMCR,Falling Wedge,2022-04-12 04:00:00+00:00,2022-04-20 04:00:00+00:00,3.8074169198386745,8.222827120767562,1116.3492177363757,4.5035723345037155,47.95496534499474
HAL,Falling Wedge,2022-04-12 04:00:00+00:00,2022-04-25 04:00:00+00:00,-4.454638776973647,-9.620623461975319,1106.7285942744004,6.093984923024407,35.4396438386032
VZ,Inverse Head & Shoulders,2022-04-12 04:00:00+00:00,2022-04-22 04:00:00+00:00,-3.0205411115485923,-6.523422019274831,1100.2051722551255,5.373268195207704,40.19316501313303
LNT,Inverse Head & Shoulders,2022-04-26 04:00:00+00:00,2022-05-02 04:00:00+00:00,-4.649761118198394,-10.231382463985298,1089.9737897911402,4.19445838941002,52.45993976399309
ALLE,Falling Wedge,2022-04-26 04:00:00+00:00,2022-04-28 04:00:00+00:00,6.679468907358019,14.697572479585169,1104.6713622707255,2.0832809459119237,105.6223525121839
MAR,Falling Wedge,2022-04-26 04:00:00+00:00,2022-05-09 04:00:00+00:00,-4.404100398256856,-9.6908280745861,1094.9805341961394,1.335269325333,164.79149956968385
BR,Channel Breakout,2022-04-26 04:00:00+00:00,2022-05-09 04:00:00+00:00,-5.393823593175516,-11.868625230886858,1083.1119089652525,1.6183551817681265,135.9658478743957
BLDR,Falling Wedge,2022-04-26 04:00:00+00:00,2022-05-04 04:00:00+00:00,7.826611951468611,17.221757900479094,1100.3336668657316,3.5973307377480053,61.167863199805424
ALB,Channel Breakout,2022-05-10 04:00:00+00:00,2022-05-17 04:00:00+00:00,9.40618167952118,20.69987675726561,1121.0335436229973,1.0852755045424052,202.77499349433404
XEL,Inverse Head & Shoulders,2022-05-10 04:00:00+00:00,2022-05-11 04:00:00+00:00,5.09633812555057,11.215344834549375,1132.2488884575466,3.567501126061971,61.68652106805909
ALB,Inverse Head & Shoulders,2022-05-24 04:00:00+00:00,2022-05-26 04:00:00+00:00,10.058006251798476,22.776332797395757,1155.0252212549424,1.026145058316693,220.68008402533428
HAL,Falling Wedge,2022-05-24 04:00:00+00:00,2022-05-27 04:00:00+00:00,11.498157804459765,26.03755278681807,1181.0627740417603,6.738804431897523,33.60385065036607
DGX,Falling Wedge,2022-05-24 04:00:00+00:00,2022-05-27 04:00:00+00:00,4.534677740789557,10.26876766304431,1191.3315417048047,1.787026196393844,126.71877902432377
PWR,Falling Wedge,2022-05-24 04:00:00+00:00,2022-05-26 04:00:00+00:00,9.306748213896268,21.075110640676616,1212.4066523454815,2.069697351898893,109.41202465362755
PEG,Inverse Head & Shoulders,2022-05-10 04:00:00+00:00,2022-06-13 04:00:00+00:00,-4.842717692772909,-10.65721063296874,1201.7494417125126,3.7529632021388415,58.63812713317537
CBOE,Channel Breakout,2022-06-07 04:00:00+00:00,2022-06-13 04:00:00+00:00,-4.428952412621393,-10.739382735967492,1191.0100589765452,2.256199088370188,107.47337489807146
CHRW,Falling Wedge,2022-06-07 04:00:00+00:00,2022-06-09 04:00:00+00:00,-4.591199961437338,-11.132802750989892,1179.8772562255554,2.48358844448689,97.6334589603041
ARES,Falling Wedge,2022-06-07 04:00:00+00:00,2022-06-13 04:00:00+00:00,-7.002076562326069,-16.978728408793014,1162.8985278167625,4.103750331015439,59.0877394846524
ACGL,Falling Wedge,2022-06-07 04:00:00+00:00,2022-06-10 04:00:00+00:00,-2.1622611805519543,-5.243079678819168,1157.6554481379433,5.480442611323817,44.244844379553534
HRL,Falling Wedge,2022-06-21 04:00:00+00:00,2022-06-23 04:00:00+00:00,5.441112820272053,12.597867800642305,1170.2533159385855,6.162553251830642,37.570643232788335
ERIE,Falling Wedge,2022-06-21 04:00:00+00:00,2022-06-24 04:00:00+00:00,7.091622141375482,16.419310016197986,1186.6726259547836,1.4545037081339358,159.1821927526282
DELL,Channel Breakout,2022-06-21 04:00:00+00:00,2022-07-01 04:00:00+00:00,-7.0639918447676315,-16.355337289394498,1170.317288665389,5.495263436838992,42.13284627547736
HII,Double Bottom,2022-07-05 04:00:00+00:00,2022-07-14 04:00:00+00:00,-5.784782931902967,-13.540062952765,1156.777225712624,1.177313163350764,198.8115524563636
ALL,Falling Wedge,2022-07-05 04:00:00+00:00,2022-07-18 04:00:00+00:00,-5.4488963397705685,-12.75387518115811,1144.023350531466,2.0324490249566116,115.16326109978309
ABBV,Falling Wedge,2022-07-05 04:00:00+00:00,2022-07-06 04:00:00+00:00,4.844880143568296,11.340093987059255,1155.363444518525,1.8847836191801461,124.18585101821505
DVN,Falling Wedge,2022-07-19 04:00:00+00:00,2022-07-27 04:00:00+00:00,17.469076243475342,40.36626420243682,1195.729708720962,5.447314691491133,42.41955935915496
CCI,Falling Wedge,2022-07-19 04:00:00+00:00,2022-07-28 04:00:00+00:00,5.523904827376513,12.764235417100473,1208.4939441380625,1.6972981869314299,136.1414810213547
MOS,Falling Wedge,2022-07-19 04:00:00+00:00,2022-07-22 04:00:00+00:00,9.294419799281481,21.476865748198062,1229.9708098862604,5.795683632439357,39.86978992613652
CME,Falling Wedge,2022-06-21 04:00:00+00:00,2022-08-15 19:26:19.412348+00:00,1.9844936215006366,4.5947197054504185,1234.5655295917109,1.396928925636659,165.74292748792993
DG,Falling Wedge,2022-06-21 04:00:00+00:00,2022-08-15 19:26:19.412348+00:00,11.694371755219569,27.07610634996083,1261.6416359416717,1.1044589951852286,209.63303358198337
BEN,Falling Wedge,2022-08-02 04:00:00+00:00,2022-08-11 04:00:00+00:00,11.37704814079113,27.98687423168768,1289.6285101733592,11.811777766038666,20.82617594487231
BLDR,Falling Wedge,2022-08-02 04:00:00+00:00,2022-08-09 04:00:00+00:00,-1.268362542146723,-3.120097806387202,1286.5084123669722,3.6623829303749385,67.16778847373786
AES,Falling Wedge,2022-08-02 04:00:00+00:00,2022-08-04 04:00:00+00:00,10.09496529547548,24.83302528049934,1311.3414376474716,14.19909872970819,17.324632123486023
KR,Falling Wedge,2022-08-16 04:00:00+00:00,2022-08-17 04:00:00+00:00,3.0979678818725827,8.12498731200097,1319.4664249594725,6.117347832827973,42.87287476479018
GOOGL,Falling Wedge,2022-08-16 04:00:00+00:00,2022-08-22 04:00:00+00:00,-0.9204139834254252,-2.4139539925118667,1317.0524709669608,2.299281259299419,114.06533518626875
GILD,Falling Wedge,2022-08-16 04:00:00+00:00,2022-08-17 04:00:00+00:00,4.868805478220503,12.769332750871122,1329.821803717832,4.771394161031676,54.96680397345048
COP,Falling Wedge,2022-08-16 04:00:00+00:00,2022-08-18 04:00:00+00:00,20.51013946302917,53.79159153959763,1383.6133952574296,3.515287241022331,74.60792519851674
HAS,Falling Wedge,2022-08-16 04:00:00+00:00,2022-08-18 04:00:00+00:00,4.644197117470899,12.180256249485064,1395.7936515069146,3.912563224400976,67.03234490725663
APA,Channel Breakout,2022-08-30 04:00:00+00:00,2022-09-01 04:00:00+00:00,-8.199999999999998,-22.891015884713386,1372.9026356222012,8.00100730447634,34.89044812460068
AXP,Channel Breakout,2022-08-30 04:00:00+00:00,2022-09-12 04:00:00+00:00,12.220587859906281,34.11483790507932,1407.0174735272806,2.0260617493041213,137.78392015804246
AVY,Inverse Head & Shoulders,2022-08-30 04:00:00+00:00,2022-09-02 04:00:00+00:00,6.658728931524413,18.58842313945439,1425.605896666735,1.7104032427606255,163.2122316669694
BSX,Channel Breakout,2022-08-30 04:00:00+00:00,2022-09-02 04:00:00+00:00,4.784750575742792,13.357048955331686,1438.9629456220666,7.095764337034679,39.34160113581835
CVS,Channel Breakout,2022-08-30 04:00:00+00:00,2022-09-12 04:00:00+00:00,5.259006652150042,14.680976196607322,1453.643921818674,3.301458481720125,84.55618383422338
BR,Falling Wedge,2022-09-13 04:00:00+00:00,2022-09-14 04:00:00+00:00,-1.0333204200403185,-3.0041598957654565,1450.6397619229085,1.8395455563162302,158.04380781193146
BSX,Double Bottom,2022-09-13 04:00:00+00:00,2022-09-19 04:00:00+00:00,-3.7512919975369883,-10.90608562237335,1439.733676300535,6.831033246774864,42.560001373291016
T,Falling Wedge,2022-09-13 04:00:00+00:00,2022-09-21 04:00:00+00:00,-2.2528066993049682,-6.549557530954113,1433.184118769581,21.82332277688468,13.32193027322473
AIZ,Falling Wedge,2022-09-13 04:00:00+00:00,2022-09-14 04:00:00+00:00,-3.5949726486343465,-10.451620279583395,1422.7324984899974,1.9199379246034394,151.42613760483138
APA,Channel Breakout,2022-09-13 04:00:00+00:00,2022-09-23 04:00:00+00:00,-7.895606751696565,-22.954801527348394,1399.777696962649,8.422282173970038,34.519003087104245
HSY,Falling Wedge,2022-09-27 04:00:00+00:00,2022-09-28 04:00:00+00:00,2.852270302297777,7.985088709730682,1407.7627856723798,1.4211344227155902,196.9944115895622
FANG,Falling Wedge,2022-10-11 04:00:00+00:00,2022-10-13 04:00:00+00:00,11.245009468487915,31.660611708541666,1439.4233973809214,2.4967748726272982,112.76649738076092
LOW,Falling Wedge,2022-10-11 04:00:00+00:00,2022-10-19 04:00:00+00:00,-0.795566047107684,-2.2399365493253534,1437.183460831596,1.6555164827218876,170.06931677996124
CMI,Falling Wedge,2022-10-11 04:00:00+00:00,2022-10-14 04:00:00+00:00,8.520375277544609,23.98933447138055,1461.1727953029765,1.475904148563961,190.766153349744
DECK,Falling Wedge,2022-10-11 04:00:00+00:00,2022-10-12 04:00:00+00:00,6.5577504958138535,18.46351421146268,1479.6363095144393,5.380956199647818,52.3238894144694
DXCM,Double Bottom,2022-10-11 04:00:00+00:00,2022-10-13 04:00:00+00:00,7.944220632697658,22.3671563357649,1502.0034658502043,2.9857110076649955,94.3000030517578
HRL,Falling Wedge,2022-10-25 04:00:00+00:00,2022-10-31 04:00:00+00:00,5.515952370604962,16.56995915622661,1518.5734250064309,7.7940256927179075,38.54243044781215
AAPL,Falling Wedge,2022-10-25 04:00:00+00:00,2022-10-26 04:00:00+00:00,9.64921035748488,28.986294799319964,1547.5597198057508,2.2399094131489776,134.11287590765664
ADM,Falling Wedge,2022-10-25 04:00:00+00:00,2022-10-26 04:00:00+00:00,5.762602768642782,17.310898661638884,1564.8706184673897,3.842777039290767,78.17281359250643
BG,Falling Wedge,2022-10-25 04:00:00+00:00,2022-10-26 04:00:00+00:00,13.066375242442271,39.25148180049519,1604.122100267885,3.944794482697806,76.1511643984555
CHRW,Falling Wedge,2022-10-25 04:00:00+00:00,2022-11-02 04:00:00+00:00,-4.362869353222446,-13.106089779183508,1591.0160104887013,3.5225639713996637,85.27898871647147
AEE,Falling Wedge,2022-11-08 05:00:00+00:00,2022-11-10 05:00:00+00:00,6.039115280432778,19.216658200711027,1610.2326686894123,4.486691257232787,70.92157312691833
NRG,Inverse Head & Shoulders,2022-11-08 05:00:00+00:00,2022-11-14 05:00:00+00:00,5.905418674743614,18.791231320312114,1629.0239000097245,8.060153022299398,39.47855595512793
IRM,Falling Wedge,2022-11-08 05:00:00+00:00,2022-11-10 05:00:00+00:00,10.882068206942833,34.627089488952244,1663.6509894986766,7.6517760729244495,41.58553505292601
CTVA,Inverse Head & Shoulders,2022-11-08 05:00:00+00:00,2022-11-09 05:00:00+00:00,5.584686871790526,17.770652453169575,1681.4216419518461,5.195391110902454,61.24720840169191
DTE,Falling Wedge,2022-11-08 05:00:00+00:00,2022-11-10 05:00:00+00:00,7.485675431092812,23.819658920381148,1705.2413008722274,3.3786453452728917,94.18070545431549
ACN,Inverse Head & Shoulders,2022-11-22 05:00:00+00:00,2022-12-01 05:00:00+00:00,6.718714889073768,22.914060235267513,1728.1553611074949,1.292421842417745,263.8830828922262
AMCR,Falling Wedge,2022-11-22 05:00:00+00:00,2022-12-01 05:00:00+00:00,6.714047148375463,22.898140986826487,1751.0535020943214,6.873683160946601,49.61652322180623
AEP,Ascending Triangle,2022-11-22 05:00:00+00:00,2022-11-28 05:00:00+00:00,6.035819313751193,20.5850567568216,1771.638558851143,4.302473964556042,79.26794281244119
ATO,Falling Wedge,2022-11-22 05:00:00+00:00,2022-11-23 05:00:00+00:00,11.724890782759129,39.987536021953936,1811.626094873097,3.605996979443481,94.57807705293196
BDX,Falling Wedge,2022-11-22 05:00:00+00:00,2022-11-30 05:00:00+00:00,5.812170142646635,19.822305149874936,1831.4484000229718,2.0141203653067903,169.32863896766025
MSFT,Falling Wedge,2022-12-06 05:00:00+00:00,2022-12-07 05:00:00+00:00,-1.9190991807651767,-7.029462248195557,1824.4189377747762,1.5302875050760323,239.3600410312409
NXPI,Inverse Head & Shoulders,2022-12-06 05:00:00+00:00,2022-12-13 05:00:00+00:00,8.818276038899661,32.30043508480739,1856.7193728595835,2.437024354743897,150.30201864481865
PCG,Falling Wedge,2022-12-06 05:00:00+00:00,2022-12-12 05:00:00+00:00,4.525764784005766,16.57740934509534,1873.2967822046787,24.697183937261592,14.831232618871944
PHM,Inverse Head & Shoulders,2022-12-06 05:00:00+00:00,2022-12-07 05:00:00+00:00,6.19689334712463,22.698580811408803,1895.9953630160876,9.160555873884807,39.98552981362454
UPS,Channel Breakout,2022-12-06 05:00:00+00:00,2022-12-13 05:00:00+00:00,4.704573984571692,17.232368993667045,1913.2277320097546,2.548473340653095,143.7290609093543
EL,Channel Breakout,2022-12-20 05:00:00+00:00,2022-12-21 05:00:00+00:00,9.552967193466408,36.55400351503865,1949.7817355247932,1.802479014913722,212.28848892882493
EVRG,Channel Breakout,2022-12-20 05:00:00+00:00,2023-01-06 05:00:00+00:00,5.4338599684950735,20.792423167164852,1970.574158691958,7.278062419006092,52.57519438177693
DHR,Channel Breakout,2023-01-03 05:00:00+00:00,2023-01-06 05:00:00+00:00,-5.043458516422499,-19.667286598395116,1950.906872093563,1.6899170118935944,230.75473195456075
CL,Inverse Head & Shoulders,2022-12-20 05:00:00+00:00,2023-01-27 05:00:00+00:00,-3.3049769719826876,-12.64634719290181,1938.260524900661,5.461312832337481,70.06475515122175
WDAY,Ascending Triangle,2022-12-20 05:00:00+00:00,2023-01-26 05:00:00+00:00,10.227938482611744,39.13675109244512,1977.3972759931062,2.352714878491971,162.63999938964844
GDDY,Falling Wedge,2023-01-17 05:00:00+00:00,2023-01-20 05:00:00+00:00,8.30314919992299,32.397341668295866,2009.794617661402,5.304535483303324,73.55618143131596
ADSK,Falling Wedge,2023-01-17 05:00:00+00:00,2023-01-18 05:00:00+00:00,10.141931577305385,39.571928020935566,2049.366545682338,2.129814657028639,183.19968506699308
AEP,Channel Breakout,2022-12-20 05:00:00+00:00,2023-02-13 19:26:19.412348+00:00,-1.17303812299626,-4.4885781352422285,2044.8779675470955,4.725896759044736,80.96781751941965
CPAY,Ascending Triangle,2023-01-31 05:00:00+00:00,2023-02-01 05:00:00+00:00,5.724778160221704,23.464337686022485,2068.342305233118,2.063657395186241,198.6149978637696
CPT,Falling Wedge,2023-01-31 05:00:00+00:00,2023-02-01 05:00:00+00:00,4.540334470907107,18.609619141770683,2086.9519243748887,4.062616161803218,100.88900669231391
CEG,Falling Wedge,2023-01-31 05:00:00+00:00,2023-02-02 05:00:00+00:00,7.415878083016887,30.39570490038735,2117.347629275276,5.271968214198512,77.74578534684507
CFG,Double Top Breakout,2023-01-31 05:00:00+00:00,2023-02-01 05:00:00+00:00,4.771084132534772,19.555400415705197,2136.9030296909814,11.452976920680692,35.787491058011085
KO,Falling Wedge,2023-02-14 05:00:00+00:00,2023-02-16 05:00:00+00:00,-1.995128931306347,-8.526794115865325,2128.376235575116,7.87243087969076,54.2882640025141
ALL,Inverse Head & Shoulders,2023-02-14 05:00:00+00:00,2023-02-27 05:00:00+00:00,-4.952266443258645,-21.165026332872756,2107.211209242243,3.410235134844915,125.32291441470706
ALLE,Inverse Head & Shoulders,2023-02-14 05:00:00+00:00,2023-02-15 05:00:00+00:00,4.700143412923354,20.08750139811605,2127.2987106403593,3.913171763433122,109.21590765114914
ADP,Falling Wedge,2023-02-14 05:00:00+00:00,2023-02-17 05:00:00+00:00,3.840829787983294,16.414961620937742,2143.7136722612972,2.1080062289166563,202.74162385081524
BRK-B,Falling Wedge,2023-02-14 05:00:00+00:00,2023-02-16 05:00:00+00:00,-0.9062935583496832,-3.8733229012537165,2139.8403493600435,1.3778247035354918,310.1850364865281
GIS,Falling Wedge,2023-02-28 05:00:00+00:00,2023-03-13 04:00:00+00:00,4.208227539056053,18.00987017472052,2157.850219534764,6.414652526776089,66.71726458846855
FITB,Double Bottom,2023-02-28 05:00:00+00:00,2023-03-08 05:00:00+00:00,-4.311872367131414,-18.453436944956806,2139.3967825898076,14.00002832267845,30.569086005258235
CVS,Falling Wedge,2023-02-28 05:00:00+00:00,2023-03-07 05:00:00+00:00,-3.8754713100491056,-16.585779764060607,2122.811002825747,5.796908299556021,73.8269518434139
COF,Inverse Head & Shoulders,2023-02-28 05:00:00+00:00,2023-03-10 05:00:00+00:00,-5.75994753324344,-24.650736283662322,2098.1602665420846,4.381598502846759,97.6739583953104
CHRW,Inverse Head & Shoulders,2023-02-28 05:00:00+00:00,2023-03-09 05:00:00+00:00,5.844285704227322,25.011676726187403,2123.171943268272,4.698674700338343,91.08271952539968
LEN,Falling Wedge,2023-03-14 04:00:00+00:00,2023-03-15 04:00:00+00:00,6.869350657886132,29.16962517059056,2152.341568438863,4.863229555622855,87.31530843792744
CMG,Falling Wedge,2023-03-14 04:00:00+00:00,2023-03-16 04:00:00+00:00,7.13551733425465,30.299860409587772,2182.6414288484507,14.221716270576714,29.8581676483154
GIS,Inverse Head & Shoulders,2023-03-14 04:00:00+00:00,2023-03-23 04:00:00+00:00,3.043476683836973,12.923648610227644,2195.5650774586784,6.224959705287608,68.21480118063435
CMS,Falling Wedge,2023-03-14 04:00:00+00:00,2023-03-15 04:00:00+00:00,3.339402536296504,14.18025154468729,2209.745329003366,8.03485057298875,52.84907103078854
SJM,Falling Wedge,2023-03-14 04:00:00+00:00,2023-03-15 04:00:00+00:00,3.6739581518945608,15.600889737688567,2225.3462187410546,3.2856344315890973,129.23969403628388
NWSA,Falling Wedge,2023-03-28 04:00:00+00:00,2023-03-29 04:00:00+00:00,7.857133624100004,34.96968520106828,2260.315903942123,29.6911060202803,14.989985332449708
MCD,Falling Wedge,2023-03-28 04:00:00+00:00,2023-03-31 04:00:00+00:00,3.509241581811752,15.618554969467318,2275.9344589115904,1.777174263929368,250.4364669135788
ES,Falling Wedge,2023-03-28 04:00:00+00:00,2023-04-05 04:00:00+00:00,5.448765593672001,24.250779821368692,2300.185238732959,6.882041839270872,64.67110403318391
DASH,Falling Wedge,2023-03-28 04:00:00+00:00,2023-03-31 04:00:00+00:00,9.077127369635694,40.39950213809945,2340.5847408710583,7.557862017083066,58.88824680077767
BDX,Falling Wedge,2023-03-28 04:00:00+00:00,2023-03-31 04:00:00+00:00,3.8562399186261347,17.16293784294596,2357.7476787140045,2.5328587545877155,175.7181457284446
BNY,Falling Wedge,2023-04-11 04:00:00+00:00,2023-04-12 04:00:00+00:00,5.85529579817803,27.61062015267623,2385.358298866681,11.964593798453029,39.4120806511434
CBOE,Ascending Triangle,2023-04-11 04:00:00+00:00,2023-04-17 04:00:00+00:00,5.3644805624636565,25.296183187310167,2410.654482053991,3.743847465183934,125.95319123655425
ACN,Channel Breakout,2023-04-11 04:00:00+00:00,2023-04-12 04:00:00+00:00,5.112412251006621,24.107556234879798,2434.762038288871,1.849178937797847,255.0048165183844
