pnl_pct,exit_reason,days_held,pattern,symbol,entry_price,exit_price,sl_price,t1_price,in_opt_sample
-0.23368670296890146,LOSS,2,Falling Wedge,BDX,168.61933067216995,168.56252837909827,168.56252837909827,183.5749009029825,True
5.7890883765124475,WIN_T1,2,Falling Wedge,SPGI,403.0950016517231,427.23671754194913,397.95064592744853,427.23671754194913,True
3.7655415406648842,WIN_T1,10,Falling Wedge,ED,63.19311080438907,65.69905986417551,61.45171877773521,65.69905986417551,False
-2.2331457315870185,LOSS,1,Falling Wedge,GLW,32.11016313517392,31.457316723985503,31.457316723985503,32.88597321705883,False
5.407374101884752,WIN_T1,3,Falling Wedge,DXCM,137.55354232788076,145.26668403659943,134.13056119268688,145.26668403659943,True
-3.226573366993939,LOSS,1,Falling Wedge,DASH,211.19146635568688,204.7996016816017,204.7996016816017,238.38578838387787,False
3.13979023831032,WIN_T1,1,Falling Wedge,ECL,206.6567925726448,213.5586959577912,201.2731986355637,213.5586959577912,False
-2.027125047156216,LOSS,2,Falling Wedge,EW,113.3861895877167,111.3144821177435,111.3144821177435,118.62155623753213,False
-2.292500681852955,LOSS,1,Falling Wedge,EME,118.70163087303224,116.21779843764347,116.21779843764347,123.13996509445663,False
4.162131868044069,WIN_T1,7,Falling Wedge,EMR,86.90441094226647,90.69529594671505,83.88263352896091,90.69529594671505,False
4.314444783061454,WIN_T1,1,Inverse Head & Shoulders,AIG,51.318015165541496,53.63473862395297,49.72702131081228,53.63473862395297,True
2.5144410203036633,WIN_T1,1,Falling Wedge,DOC,25.56249422727244,26.256373056390277,24.968870990076148,26.256373056390277,True
7.5401779952724155,WIN_T1,3,Falling Wedge,INCY,62.72313995835203,67.57802263535231,61.26181354738972,67.57802263535231,False
4.699485926599925,WIN_T1,8,Inverse Head & Shoulders,PODD,300.9499969482422,315.6949996948242,290.43499864850725,315.6949996948242,True
4.308637569624811,WIN_T1,10,Inverse Head & Shoulders,J,109.52845576515222,114.46669687120976,106.87578105888642,114.46669687120976,False
2.4833854773317716,WIN_T1,1,Falling Wedge,JNJ,139.7827732528326,143.53368389011072,136.5387705129734,143.53368389011072,False
-2.8658082105354055,LOSS,7,Ascending Triangle,LDOS,93.23023724850876,90.74489792923637,90.74489792923637,97.3671341077704,False
-3.6758455393945906,LOSS,1,Falling Wedge,FISV,108.49603567037488,104.72488105410619,104.72488105410619,113.76577329362974,False
6.332211603004241,WIN_T1,3,Inverse Head & Shoulders,MRK,70.39167939266034,74.98981284149724,68.56406919419133,74.98981284149724,False
3.2844404962051335,WIN_T1,9,Double Top Breakout,MSI,232.3105401133775,240.4052626500409,226.9087644062202,240.4052626500409,False
11.588939613578637,WIN_T1,6,Falling Wedge,PLTR,23.60242474543584,26.384900346015613,22.20779964892896,26.384900346015613,False
5.548732663927425,WIN_T1,6,Inverse Head & Shoulders,NTRS,102.05195863366234,107.91865291381339,98.63878673259626,107.91865291381339,False
4.557414533300314,WIN_T1,27,Inverse Head & Shoulders,ABBV,97.10081178400206,101.72029991576676,94.71432282689578,101.72029991576676,False
-2.5225171881829254,LOSS,21,Falling Wedge,AFL,50.01204302901276,48.8505047335025,48.8505047335025,52.75315370813014,False
3.556073432156235,WIN_T1,7,Double Top Breakout,VRSK,206.25483923576817,214.00192245483942,200.59051437999156,214.00192245483942,False
4.870751234906973,WIN_T1,1,Falling Wedge,WELL,73.24828349907948,76.96252173915721,71.20004745462474,76.96252173915721,True
-1.848423952546916,LOSS,17,Inverse Head & Shoulders,KO,48.2936419633437,47.497558001662696,47.497558001662696,49.67219935283716,True
-1.637334184241848,LOSS,21,Falling Wedge,NUE,100.72301538228564,99.27528905079687,99.27528905079687,117.80733012652891,True
-2.9478561954061395,LOSS,14,Falling Wedge,INCY,64.77333641052248,62.99345827299467,62.99345827299467,69.22035965685541,False
-3.778171242581379,LOSS,14,Inverse Head & Shoulders,JBL,62.59682121121244,60.35699975586276,60.35699975586276,66.35026327132871,True
-4.804049255040186,LOSS,17,Inverse Head & Shoulders,MRK,70.39167939266034,67.15081180197228,67.15081180197228,74.98981284149724,False
4.492129443479529,WIN_T1,14,Inverse Head & Shoulders,PNC,166.87746710743312,174.70757387611386,162.43114026617482,174.70757387611386,False
-4.182512089886709,LOSS,17,Inverse Head & Shoulders,TROW,171.0407377774102,164.2290197167934,164.2290197167934,180.64214156080163,True
-1.5950143804968961,LOSS,13,Falling Wedge,XYL,122.19928830849032,120.49459066372202,120.49459066372202,129.65146781759773,True
5.210437938788644,TIME_EXIT,43,Falling Wedge,EFX,259.53154079399343,273.5733337402344,257.07568072319515,290.4088008152377,True
9.121021509898545,WIN_T1,31,Falling Wedge,HAS,76.3630188456737,83.48083225788682,76.01949959814984,83.48083225788682,False
-0.726926697575851,LOSS,1,Falling Wedge,SYY,69.78884279264805,69.42110674804435,69.42110674804435,72.58552164044863,False
-2.933219450560998,LOSS,7,Falling Wedge,STLD,60.97975316662591,59.31304269217161,59.31304269217161,69.35655578424094,False
2.9821620603210413,WIN_T1,1,Double Top Breakout,PEP,137.19666333542995,141.5624835041164,134.63868533610167,141.5624835041164,True
7.390328041004765,WIN_T1,8,Falling Wedge,PHM,46.3090959813264,49.82410827913283,45.85990230711961,49.82410827913283,False
3.5228288122192586,WIN_T1,1,Inverse Head & Shoulders,APH,37.78291685170636,39.18951016635853,36.785047919271996,39.18951016635853,False
4.6376165392935516,WIN_T1,10,Inverse Head & Shoulders,ADI,166.64802213541364,174.709814416642,161.3601220656092,174.709814416642,False
3.8081112221363886,WIN_T1,9,Inverse Head & Shoulders,AAPL,146.61777353762562,152.4943769724337,143.1934926241121,152.4943769724337,True
6.393968473659808,WIN_T1,1,Falling Wedge,BIIB,253.7460400896827,270.47797397635657,250.02270501484554,270.47797397635657,False
5.014562513012531,WIN_T1,8,Channel Breakout,ROST,111.20663036927844,117.00556962849925,107.81182037378285,117.00556962849925,False
6.083688603853185,WIN_T1,2,Inverse Head & Shoulders,SCHW,72.00601519134563,76.530648962013,69.57884050357131,76.530648962013,False
3.4378141571864784,WIN_T1,3,Falling Wedge,CMG,35.58169324280788,36.87608911696141,34.55426287842104,36.87608911696141,True
3.7203930395566327,WIN_T1,3,Inverse Head & Shoulders,CTSH,72.75817352785363,75.61057989854814,70.67615506267647,75.61057989854814,False
3.158551063476959,WIN_T1,7,Ascending Triangle,ED,64.50151129506318,66.66782748862224,63.529825991477466,66.66782748862224,False
6.047219142572794,WIN_T1,8,Falling Wedge,DLR,130.4029425746936,138.54950016569808,127.57746326155846,138.54950016569808,False
5.69225441957884,WIN_T1,3,Falling Wedge,CARR,49.00311344380432,51.89050156142811,47.65930174736239,51.89050156142811,True
5.762685222748258,WIN_T1,1,Falling Wedge,DOV,155.87595128399843,165.17034359702768,155.1696332009359,165.17034359702768,False
-2.63880699323912,LOSS,10,Falling Wedge,DOW,44.74744670934845,43.65614284970491,43.65614284970491,48.127880559367526,True
6.70461317272006,WIN_T1,1,Falling Wedge,ECHO,25.500910103537827,27.2616493017102,24.177061141164877,27.2616493017102,False
-2.4291346694097946,LOSS,9,Falling Wedge,KHC,29.20063213984171,28.549710725125678,28.549710725125678,30.173679748864416,True
-2.9660597438334264,LOSS,10,Inverse Head & Shoulders,L,56.439069623434186,54.87793123878625,54.87793123878625,59.41563292575276,True
6.993793626351079,WIN_T1,7,Inverse Head & Shoulders,MPWR,517.7388020679938,554.9838630123076,491.66127320544723,554.9838630123076,False
6.547396712140646,WIN_T1,13,Inverse Head & Shoulders,NXPI,193.14060115509253,206.17256372723992,185.36029116040675,206.17256372723992,True
-2.042681166565308,LOSS,8,Falling Wedge,PGR,84.6738414974638,83.11357256718267,83.11357256718267,88.84655592989185,True
5.450010238002945,WIN_T1,7,Inverse Head & Shoulders,PFG,57.6148966848907,60.870144246201846,56.046987384936536,60.870144246201846,False
-3.6289398279766814,LOSS,7,Channel Breakout,SWK,156.0442600060888,150.69359622546853,150.69359622546853,165.77907502992366,True
3.6752602465219044,WIN_T1,6,Inverse Head & Shoulders,WM,148.4471401103496,154.19985311814466,145.48840312223086,154.19985311814466,True
-0.7905144253371188,LOSS,7,Falling Wedge,SO,52.142232933293656,51.834325526129675,51.834325526129675,54.42561241531686,True
-3.4929212518264854,LOSS,21,Inverse Head & Shoulders,ADI,166.64802213541364,161.1604339987681,161.1604339987681,174.709814416642,True
4.3967658772282325,WIN_T1,14,Inverse Head & Shoulders,NDSN,243.802879978102,255.0099275726351,236.1970996156932,255.0099275726351,False
6.546770633175359,WIN_T1,20,Ascending Triangle,DLR,136.79580510952445,146.02510431606964,132.67656760781645,146.02510431606964,False
